2016-11-30 18:13:19.470000;0;220
2016-11-30 18:14:19.732000;0;160
2016-11-30 18:15:19.996000;57;1190
2016-11-30 18:16:20.267000;0;1104
2016-11-30 18:17:20.537000;1055;999999
2016-11-30 18:18:20.794000;1016;999999
2016-11-30 18:19:21.068000;956;999999
2016-11-30 18:20:21.943000;895;999999
2016-11-30 18:21:22.252000;897;999999
2016-11-30 18:22:22.506000;836;999999
2016-11-30 18:23:22.807000;850;999999
2016-11-30 18:24:23.162000;790;999999
2016-11-30 18:25:23.411000;701;999999
2016-11-30 18:26:23.948000;578;999999
2016-11-30 18:27:24.182000;518;999999
2016-11-30 18:28:24.439000;486;999999
2016-11-30 18:29:24.702000;450;999999
2016-11-30 18:30:25.005000;446;999999
2016-11-30 18:31:25.253000;371;999999
2016-11-30 18:32:25.496000;311;999999
2016-11-30 18:33:25.797000;298;999999
2016-11-30 18:34:26.139000;300;999999
2016-11-30 18:35:26.524000;265;999999
2016-11-30 18:36:26.809000;220;999999
2016-11-30 18:37:27.156000;172;999999
2016-11-30 18:38:27.577000;108;1195
2016-11-30 18:39:27.937000;35;1121
2016-11-30 18:40:28.293000;0;1060
2016-11-30 18:41:28.544000;0;1063
2016-11-30 18:42:28.821000;1071;999999
2016-11-30 18:43:29.179000;1011;999999
2016-11-30 18:44:29.448000;1021;999999
2016-11-30 18:45:29.797000;960;999999
2016-11-30 18:46:30.074000;972;999999
2016-11-30 18:47:30.338000;912;999999
2016-11-30 18:48:30.520000;941;999999
2016-11-30 18:49:30.874000;880;999999
2016-11-30 18:50:31.120000;827;999999
2016-11-30 18:51:31.287000;767;999999
2016-11-30 18:52:31.545000;760;999999
2016-11-30 18:53:31.911000;699;999999
2016-11-30 18:54:32.188000;753;999999
2016-11-30 18:55:32.452000;624;999999
2016-11-30 18:56:32.707000;564;999999
2016-11-30 18:57:33.011000;520;999999
2016-11-30 18:58:33.244000;352;999999
2016-11-30 18:59:33.634000;320;999999
2016-11-30 19:00:33.771000;311;999999
2016-11-30 19:01:34.255000;300;1126
2016-11-30 19:02:34.636000;342;1002
2016-11-30 19:03:34.887000;338;878
2016-11-30 19:04:35.159000;285;999999
2016-11-30 19:05:35.428000;248;999999
2016-11-30 19:06:35.694000;208;999999
2016-11-30 19:07:36.073000;87;999999
2016-11-30 19:08:36.319000;60;999999
2016-11-30 19:09:37.038000;0;999999
2016-11-30 19:10:37.290000;0;999999
2016-11-30 19:11:37.577000;999999;999999
2016-11-30 19:12:37.949000;1189;999999
2016-11-30 19:13:38.198000;1129;999999
2016-11-30 19:14:38.564000;921
2016-11-30 19:15:38.852000;799;999999
2016-11-30 19:16:39.145000;602;999999
2016-11-30 19:17:41.432000;542;999999
2016-11-30 19:18:41.702000;482;999999
2016-11-30 19:19:42.082000;448;999999
2016-11-30 19:20:42.360000;388;999999
2016-11-30 19:21:42.608000;342;999999
2016-11-30 19:22:43.207000;271;999999
2016-11-30 19:23:43.583000;171;999999
2016-11-30 19:24:43.830000;106;999999
2016-11-30 19:25:44.137000;0;999999
2016-11-30 19:26:44.471000;0;999999
2016-11-30 19:27:44.746000;0;1167
2016-11-30 19:28:45.102000;0;1081
2016-11-30 19:29:45.377000;0;1011
2016-11-30 19:30:46.395000;986;999999
2016-11-30 19:31:47.126000;925;999999
2016-11-30 19:32:47.477000;838;999999
2016-11-30 19:33:47.761000;586;999999
2016-11-30 19:34:48.017000;412;1133
2016-11-30 19:35:48.498000;319;1080
2016-11-30 19:36:49.310000;190;1020
2016-11-30 19:37:49.949000;167;959
2016-11-30 19:38:50.662000;135;928
2016-11-30 19:39:51.245000;88;893
2016-11-30 19:40:53.357000;56;846
2016-11-30 19:41:53.874000;26;796
2016-11-30 19:42:54.698000;0;748
2016-11-30 19:43:55.428000;0;696
2016-11-30 19:44:56.031000;635;999999
2016-11-30 19:45:57.716000;574;999999
2016-11-30 19:46:57.975000;504;1164
2016-11-30 19:47:58.913000;443;1103
2016-11-30 19:48:59.907000;382;1043
2016-11-30 19:50:01.381000;316;976
2016-11-30 19:51:01.922000;210;885
2016-11-30 19:52:02.733000;97;824
2016-11-30 19:53:03.899000;0;763
2016-11-30 19:54:04.535000;650;999999
2016-11-30 19:55:05.153000;590;999999
2016-11-30 19:56:06.002000;528;1187
2016-11-30 19:57:07.012000;467;1126
2016-11-30 19:58:07.853000;407;1065
2016-11-30 19:59:08.527000;345;1006
2016-11-30 20:00:09.408000;284;945
2016-11-30 20:01:09.662000;249;882
2016-11-30 20:02:10.756000;191;823
2016-11-30 20:03:11.908000;157;999999
2016-11-30 20:04:13.675000;98;999999
2016-11-30 20:05:14.933000;38;677
2016-11-30 20:06:15.977000;0;616
2016-11-30 20:07:17.044000;0;623
2016-11-30 20:08:17.551000;4;562
2016-11-30 20:09:18.224000;0;569
2016-11-30 20:10:19.099000;556;1141
2016-11-30 20:11:20.117000;474;1079
2016-11-30 20:12:20.529000;472;1020
2016-11-30 20:13:20.836000;412;938
2016-11-30 20:14:21.089000;352;878
2016-11-30 20:15:21.352000;238;821
2016-11-30 20:16:21.625000;187;753
2016-11-30 20:17:21.888000;155;709
2016-11-30 20:18:22.267000;0;579
2016-11-30 20:19:22.538000;0;519
2016-11-30 20:20:22.917000;0;458
2016-11-30 20:21:23.162000;0;398
2016-11-30 20:22:23.459000;313;1011
2016-11-30 20:23:23.953000;287;960
2016-11-30 20:24:24.415000;226;919
2016-11-30 20:25:24.677000;0;750
2016-11-30 20:26:24.962000;689;999999
2016-11-30 20:27:25.203000;640;999999
2016-11-30 20:28:25.482000;593;999999
2016-11-30 20:29:25.731000;532;999999
2016-11-30 20:30:26.018000;503;999999
2016-11-30 20:31:26.258000;443;999999
2016-11-30 20:32:26.533000;371;999999
2016-11-30 20:33:26.796000;311;999999
2016-11-30 20:34:27.055000;271;999999
2016-11-30 20:35:27.313000;235;1160
2016-11-30 20:36:27.804000;159;1099
2016-11-30 20:37:28.067000;64;1017
2016-11-30 20:38:28.226000;0;957
2016-11-30 20:39:28.495000;0;897
2016-11-30 20:40:28.861000;0;813
2016-11-30 20:41:29.009000;0;752
2016-11-30 20:42:29.289000;0;693
2016-11-30 20:43:29.554000;632;999999
2016-11-30 20:44:29.818000;572;999999
2016-11-30 20:45:30.088000;512;999999
2016-11-30 20:46:30.343000;451;999999
2016-11-30 20:47:30.606000;391;999999
2016-11-30 20:48:30.869000;331;999999
2016-11-30 20:49:31.134000;270;999999
2016-11-30 20:50:31.509000;119;999999
2016-11-30 20:51:31.789000;82;999999
2016-11-30 20:52:32.162000;30;999999
2016-11-30 20:53:32.415000;0;999999
2016-11-30 20:54:32.680000;0;1153
2016-11-30 20:55:33.626000;0;1093
2016-11-30 20:56:34.413000;1031
2016-11-30 20:57:34.780000;971
2016-11-30 20:58:35.046000;910
2016-11-30 20:59:35.328000;850
2016-11-30 21:00:35.831000;789
2016-11-30 21:01:36.206000;729
2016-11-30 21:02:36.484000;669
2016-11-30 21:03:36.751000;610
2016-11-30 21:04:36.982000;550
2016-11-30 21:05:37.365000;489
2016-11-30 21:06:37.737000;429
2016-11-30 21:07:38.041000;403
2016-11-30 21:08:38.262000;307
2016-11-30 21:09:38.529000;280
2016-11-30 21:10:38.804000;219
2016-11-30 21:11:39.182000;178
2016-11-30 21:12:39.475000;77
2016-11-30 21:13:39.802000;0
